house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,SecurityDeposit,Status,price_per_sqft,size_bucket,property_id
1 BHK Apartment ,700,Bhandup West,Mumbai,19.14644241,72.93894196,32000,INR,2.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Semi-Furnished,45.714285714285715,Medium,2906
3 BHK Apartment ,1350,Bhandup West,Mumbai,19.14466858,72.93262482,55000,INR,3.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Unfurnished,40.74074074074074,Large,2907
2 BHK Apartment ,735,Vikhroli,Mumbai,19.11114311,72.93238068,40000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Semi-Furnished,54.42176870748299,Medium,2908
1 BHK Apartment ,600,Andheri East,Mumbai,19.11466599,72.85807037,50000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,83.33333333333333,Medium,2909
2 BHK Apartment ,830,Thane West,Mumbai,19.22233772,72.9827652,25000,INR,2.0,0.0,Unknown,,Posted 13 days ago,No Deposit,Semi-Furnished,30.120481927710845,Medium,2910
2 BHK Apartment ,830,Thane West,Mumbai,19.22969818,72.98433685,32000,INR,2.0,0.0,Unknown,,Posted 14 days ago,No Deposit,Semi-Furnished,38.55421686746988,Medium,2911
3 BHK Apartment ,1100,Kandivali East,Mumbai,19.19719887,72.85442352,65000,INR,2.0,0.0,Unknown,,Posted 12 days ago,No Deposit,Semi-Furnished,59.09090909090909,Large,2912
3 BHK Apartment ,1100,Kandivali East,Mumbai,19.19719887,72.85442352,67000,INR,2.0,0.0,Unknown,,Posted 12 days ago,No Deposit,Semi-Furnished,60.90909090909091,Large,2913
2 BHK Apartment ,950,Ghatkopar West,Mumbai,19.09415054,72.90492249,45000,INR,2.0,0.0,Unknown,,Posted 21 days ago,No Deposit,Semi-Furnished,47.36842105263158,Medium,2914
2 BHK Apartment ,700,Andheri West,Mumbai,19.1423111,72.81121826,72000,INR,3.0,0.0,Unknown,,Posted 5 days ago,No Deposit,Unfurnished,102.85714285714286,Medium,2915
1 BHK Apartment ,585,Thane West,Mumbai,19.22903824,72.98190308,28000,INR,2.0,0.0,Unknown,,Posted 9 days ago,No Deposit,Furnished,47.863247863247864,Medium,2916
3 BHK Apartment ,1450,Andheri East,Mumbai,19.11652756,72.84729004,105000,INR,3.0,0.0,Unknown,,Posted 10 days ago,No Deposit,Furnished,72.41379310344827,Large,2917
1 BHK Apartment ,620,Andheri East,Mumbai,19.10038948,72.88574982,47000,INR,2.0,0.0,Unknown,,Posted 10 days ago,No Deposit,Furnished,75.80645161290323,Medium,2918
1 BHK Apartment ,635,Andheri East,Mumbai,19.11784935,72.86292267,45000,INR,2.0,0.0,Unknown,,Posted 10 days ago,No Deposit,Unfurnished,70.86614173228347,Medium,2919
2 BHK Apartment ,900,Kandivali East,Mumbai,19.19936562,72.87325287,47000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Furnished,52.22222222222222,Medium,2920
3 BHK Apartment ,1500,Borivali East,Mumbai,19.2212677,72.85808563,82000,INR,3.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,54.666666666666664,Large,2921
2 BHK Apartment ,950,Kandivali East,Mumbai,19.21415329,72.87637329,45000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,47.36842105263158,Medium,2922
1 BHK Apartment ,598,Borivali East,Mumbai,19.21974945,72.87100983,27500,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,45.986622073578594,Medium,2923
2 BHK Apartment ,953,Kandivali East,Mumbai,19.21415329,72.87637329,43000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,45.12067156348373,Medium,2924
3 BHK Apartment ,1352,Borivali East,Mumbai,19.2212677,72.85808563,59000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,43.63905325443787,Large,2925
2 BHK Apartment ,950,Kandivali East,Mumbai,19.21288109,72.87340546,65000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Furnished,68.42105263157895,Medium,2926
3 BHK Apartment ,1450,Borivali East,Mumbai,19.22581863,72.8638916,73000,INR,3.0,0.0,Unknown,,Posted a day ago,No Deposit,Semi-Furnished,50.3448275862069,Large,2927
3 BHK Apartment ,1470,Borivali East,Mumbai,19.22581863,72.8638916,75000,INR,3.0,0.0,Unknown,,Posted a day ago,No Deposit,Semi-Furnished,51.02040816326531,Large,2928
2 BHK Apartment ,910,Kandivali East,Mumbai,19.19936562,72.87325287,47500,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Furnished,52.1978021978022,Medium,2929
1 BHK Apartment ,597,Borivali East,Mumbai,19.21932411,72.87076569,33000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Furnished,55.27638190954774,Medium,2930
3 BHK Apartment ,1500,Borivali East,Mumbai,19.22089958,72.86664581,100000,INR,3.0,0.0,Unknown,,Posted a day ago,No Deposit,Semi-Furnished,66.66666666666667,Large,2931
1 BHK Apartment ,590,Borivali East,Mumbai,19.21932411,72.87076569,33500,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Furnished,56.779661016949156,Medium,2932
3 BHK Apartment ,1550,Borivali East,Mumbai,19.22282028,72.86439514,98000,INR,3.0,0.0,Unknown,,Posted a day ago,No Deposit,Semi-Furnished,63.225806451612904,Large,2933
2 BHK Apartment ,952,Kandivali East,Mumbai,19.21288109,72.87340546,63000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Furnished,66.17647058823529,Medium,2934
3 BHK Apartment ,1550,Borivali East,Mumbai,19.2212677,72.85808563,85000,INR,3.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,54.83870967741935,Large,2935
2 BHK Apartment ,1100,Kandivali East,Mumbai,19.20486069,72.87245178,65000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,59.09090909090909,Large,2936
2 BHK Apartment ,1150,Kandivali East,Mumbai,19.20486069,72.87245178,64500,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,56.08695652173913,Large,2937
3 BHK Apartment ,1350,Borivali East,Mumbai,19.2212677,72.85808563,62000,INR,2.0,0.0,Unknown,,Posted a day ago,No Deposit,Unfurnished,45.925925925925924,Large,2938
1 BHK Apartment ,550,Goregaon East,Mumbai,19.15259552,72.8908844,27000,INR,1.0,0.0,Unknown,,Posted 20 hours ago,No Deposit,Furnished,49.09090909090909,Medium,2939
2 BHK Apartment ,700,Andheri West,Mumbai,19.1423111,72.81121826,72000,INR,3.0,0.0,Unknown,,Posted 5 days ago,No Deposit,Unfurnished,102.85714285714286,Medium,2940
3 BHK Apartment ,1750,Seawoods,Mumbai,19.02178192,73.0182724,85000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,48.57142857142857,Large,2941
2 BHK Apartment ,800,Andheri West,Mumbai,19.13939095,72.8276062,65000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,81.25,Medium,2942
1 BHK Apartment ,610,Dombivali,Mumbai,19.21240044,73.07834625,12000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,19.672131147540984,Medium,2943
3 BHK Apartment ,1150,Kalyan West,Mumbai,19.25734901,73.14263153,25000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,21.73913043478261,Large,2944
3 BHK Apartment ,1310,Kalyan West,Mumbai,19.25585938,73.13314819,27000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,20.610687022900763,Large,2945
3 BHK Apartment ,1550,Sanpada,Mumbai,19.05629921,73.01454163,70000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,45.16129032258065,Large,2946
1 BHK Apartment ,670,Dombivali East,Mumbai,19.2116127,73.09185028,12000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,17.91044776119403,Medium,2947
2 BHK Apartment ,1050,Kalamboli,Mumbai,19.03728294,73.09191132,21000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,20.0,Large,2948
2 BHK Apartment ,1050,Kalamboli,Mumbai,19.03648758,73.09268188,20000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,19.047619047619047,Large,2949
3 BHK Apartment ,1100,Andheri West,Mumbai,19.1423111,72.81121826,110000,INR,3.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Unfurnished,100.0,Large,2950
2 BHK Apartment ,950,Andheri West,Mumbai,19.1423111,72.81121826,85000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Unfurnished,89.47368421052632,Medium,2951
2 BHK Apartment ,1000,Andheri West,Mumbai,19.13736153,72.83709717,80000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,80.0,Medium,2952
3 BHK Apartment ,1500,Andheri West,Mumbai,19.12937355,72.81874847,125000,INR,3.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,83.33333333333333,Large,2953
4 BHK Apartment ,1600,Andheri West,Mumbai,19.12853241,72.8184967,125000,INR,4.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,78.125,Large,2954
2 BHK Apartment ,950,Andheri West,Mumbai,19.14013863,72.8083725,125000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,131.57894736842104,Medium,2955
2 BHK Apartment ,1050,Andheri West,Mumbai,19.14911079,72.82739258,90000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,85.71428571428571,Large,2956
1 BHK Apartment ,650,Dombivli (West),Mumbai,19.2196312,73.08188629,13000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,20.0,Medium,2957
2 BHK Apartment ,1200,Andheri West,Mumbai,19.1376152,72.82183075,65000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,54.166666666666664,Large,2958
1 BHK Apartment ,550,vile parle west,Mumbai,19.10355759,72.84113312,50000,INR,1.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,90.9090909090909,Medium,2959
1 RK Studio Apartment ,350,Dombivali East,Mumbai,19.21056747,73.10176849,5000,INR,1.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Unfurnished,14.285714285714286,Small,2960
1 BHK Apartment ,600,Dombivali East,Mumbai,19.20559311,73.1026535,6000,INR,1.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Unfurnished,10.0,Medium,2961
1 BHK Apartment ,580,Dombivali East,Mumbai,19.21898079,73.09443665,14000,INR,1.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Furnished,24.137931034482758,Medium,2962
1 BHK Apartment ,750,Dombivali,Mumbai,19.20754051,73.111763,14000,INR,2.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Semi-Furnished,18.666666666666668,Medium,2963
1 RK Studio Apartment ,410,Dombivali East,Mumbai,19.2053833,73.10295105,5000,INR,1.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Semi-Furnished,12.195121951219512,Small,2964
1 BHK Apartment ,550,Ville Parle East,Mumbai,19.0951004,72.8605957,48000,INR,1.0,0.0,Unknown,,Posted 16 days ago,No Deposit,Unfurnished,87.27272727272727,Medium,2965
1 BHK Apartment ,600,vile parle west,Mumbai,19.10355759,72.84113312,55000,INR,1.0,0.0,Unknown,,Posted 16 days ago,No Deposit,Furnished,91.66666666666667,Medium,2966
2 BHK Apartment ,650,Kandivali West,Mumbai,19.20507812,72.8368988,47000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,72.3076923076923,Medium,2967
2 BHK Apartment ,980,Worli,Mumbai,19.00924873,72.82285309,80000,INR,2.0,0.0,Unknown,,Posted 20 days ago,No Deposit,Semi-Furnished,81.63265306122449,Medium,2968
3 BHK Apartment ,1500,Tardeo,Mumbai,18.96582985,72.81555176,105000,INR,2.0,0.0,Unknown,,Posted 20 days ago,No Deposit,Furnished,70.0,Large,2969
2 BHK Apartment ,1020,Prabhadevi,Mumbai,19.00977707,72.83037567,75000,INR,2.0,0.0,Unknown,,Posted 20 days ago,No Deposit,Unfurnished,73.52941176470588,Large,2970
1 BHK Apartment ,700,Cumballa Hill,Mumbai,18.9646759,72.80456543,100000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,142.85714285714286,Medium,2971
3 BHK Apartment ,1100,Tardeo,Mumbai,18.96496964,72.80918121,105000,INR,3.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,95.45454545454545,Large,2972
2 BHK Apartment ,950,Tardeo,Mumbai,18.96496964,72.80918121,90000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,94.73684210526316,Medium,2973
1 BHK Apartment ,600,Thane West,Mumbai,19.20833969,73.00676727,18000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,30.0,Medium,2974
1 BHK Apartment ,500,Ville Parle East,Mumbai,19.0951004,72.8605957,47000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,94.0,Medium,2975
2 BHK Apartment ,950,Ville Parle East,Mumbai,19.0951004,72.8605957,85000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,89.47368421052632,Medium,2976
1 BHK Apartment ,680,Dombivli (West),Mumbai,19.2173996,73.08202362,15000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,22.058823529411764,Medium,2977
3 BHK Independent House ,2000,Bandra West,Mumbai,19.05635643,72.8288269,99000,INR,4.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Semi-Furnished,49.5,Large,2978
1 BHK Apartment ,700,Bandra West,Mumbai,19.06058884,72.8377533,50000,INR,1.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Furnished,71.42857142857143,Medium,2979
1 BHK Apartment ,1000,Bandra West,Mumbai,19.05635643,72.8288269,90000,INR,1.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Furnished,90.0,Medium,2980
3 BHK Apartment ,1600,Bandra West,Mumbai,19.05635643,72.8288269,170000,INR,2.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Unfurnished,106.25,Large,2981
1 BHK Apartment ,800,Bandra West,Mumbai,19.05635643,72.8288269,75000,INR,2.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Furnished,93.75,Medium,2982
2 BHK Apartment ,1500,Khar,Mumbai,19.06928253,72.83715057,135000,INR,3.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Furnished,90.0,Large,2983
1 BHK Apartment ,585,Thane West,Mumbai,19.22358704,72.98096466,22000,INR,1.0,0.0,Unknown,,Posted 13 days ago,No Deposit,Semi-Furnished,37.60683760683761,Medium,2984
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2985
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2986
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2987
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2988
1 BHK Apartment ,650,Titwala,Mumbai,19.29271317,73.2019043,7500,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,11.538461538461538,Medium,2989
2 BHK Apartment ,1050,Thane West,Mumbai,19.25117111,72.98174286,40000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,38.095238095238095,Large,2990
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2991
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2992
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2993
1 BHK Apartment ,530,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,60.37735849056604,Medium,2994
1 BHK Apartment ,650,Titwala,Mumbai,19.29271317,73.2019043,7500,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,11.538461538461538,Medium,2995
1 BHK Apartment ,700,Colaba,Mumbai,18.90356064,72.81304169,90000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,128.57142857142858,Medium,2996
1 RK Studio Apartment ,450,Titwala,Mumbai,19.29709244,73.2027359,5000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,11.11111111111111,Small,2997
2 BHK Apartment ,1100,Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,50.0,Large,2998
2 BHK Apartment ,1100,Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,50.0,Large,2999
2 BHK Apartment ,1100,Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,50.0,Large,3000
2 BHK Apartment ,1100,Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,50.0,Large,3001
2 BHK Apartment ,1100,Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,50.0,Large,3002
2 BHK Apartment ,1100,Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,50.0,Large,3003
1 BHK Apartment ,650,Titwala,Mumbai,19.29537582,73.21504974,6500,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,10.0,Medium,3004
2 BHK Apartment ,840,Titwala,Mumbai,19.29711533,73.21921539,8500,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,10.119047619047619,Medium,3005
1 BHK Apartment ,710,Titwala,Mumbai,19.29587364,73.20278931,8500,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,11.971830985915492,Medium,3006
1 BHK Apartment ,640,Titwala,Mumbai,19.29598045,73.20859528,6500,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,10.15625,Medium,3007
2 BHK Apartment ,650,Nerul,Mumbai,19.04355812,73.01004791,17000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,26.153846153846153,Medium,3008
2 BHK Apartment ,1200,Worli,Mumbai,18.98529816,72.82453918,120000,INR,2.0,0.0,Unknown,,Posted 11 days ago,No Deposit,Semi-Furnished,100.0,Large,3009
3 BHK Apartment ,1400,Andheri East,Mumbai,19.12072563,72.88448334,68000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,48.57142857142857,Large,3010
3 BHK Apartment ,1400,Andheri East,Mumbai,19.12072563,72.88448334,70000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,50.0,Large,3011
3 BHK Apartment ,1400,Andheri East,Mumbai,19.12072563,72.88448334,70000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,50.0,Large,3012
3 BHK Apartment ,1400,Andheri East,Mumbai,19.12072563,72.88448334,70000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,50.0,Large,3013
2 BHK Apartment ,1090,Titwala,Mumbai,19.29587364,73.20278931,12000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,11.009174311926605,Large,3014
1 BHK Apartment ,750,Andheri East,Mumbai,19.1086998,72.88961792,39000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,52.0,Medium,3015
1 BHK Apartment ,680,Titwala,Mumbai,19.28917503,73.20214844,7500,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,11.029411764705882,Medium,3016
1 BHK Apartment ,680,Titwala,Mumbai,19.28917503,73.20214844,7000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,10.294117647058824,Medium,3017
2 BHK Apartment ,900,Ville Parle East,Mumbai,19.0951004,72.8605957,85000,INR,2.0,0.0,Unknown,,Posted 14 days ago,No Deposit,Unfurnished,94.44444444444444,Medium,3018
1 BHK Apartment ,550,Mulund East,Mumbai,19.15246582,72.96372223,24000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,43.63636363636363,Medium,3019
1 BHK Apartment ,575,Dombivali,Mumbai,19.18132591,73.09023285,11000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,19.130434782608695,Medium,3020
2 BHK Apartment ,800,vile parle west,Mumbai,19.10355759,72.84113312,95000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,118.75,Medium,3021
1 BHK Apartment ,550,Andheri West,Mumbai,19.13804436,72.82541656,38000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,69.0909090909091,Medium,3022
2 BHK Apartment ,1000,Kandivali East,Mumbai,19.21030617,72.86837769,50000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,50.0,Medium,3023
1 BHK Apartment ,550,Mulund East,Mumbai,19.15246582,72.96372223,22000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,40.0,Medium,3024
2 BHK Apartment ,750,Mulund East,Mumbai,19.1701355,72.96131897,35000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,46.666666666666664,Medium,3025
1 BHK Apartment ,620,Vevoor,Mumbai,19.70185852,72.75614929,4500,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,7.258064516129032,Medium,3026
2 BHK Apartment ,800,Ulwe,Mumbai,18.97681999,73.03240967,16000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,20.0,Medium,3027
2 BHK Apartment ,750,Mulund East,Mumbai,19.1701355,72.96131897,35000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,46.666666666666664,Medium,3028
1 BHK Apartment ,550,Mulund East,Mumbai,19.15246582,72.96372223,22000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,40.0,Medium,3029
2 BHK Apartment ,850,Powai,Mumbai,19.12564659,72.92160797,48000,INR,2.0,0.0,Unknown,,Posted 19 days ago,No Deposit,Semi-Furnished,56.470588235294116,Medium,3030
1 BHK Apartment ,275,Dadar East,Mumbai,19.01052475,72.84575653,18500,INR,1.0,0.0,Unknown,,Posted 19 days ago,No Deposit,Unfurnished,67.27272727272727,Small,3031
2 BHK Apartment ,1100,Kanjurmarg East,Mumbai,19.13068962,72.9316864,55000,INR,3.0,0.0,Unknown,,Posted 18 days ago,No Deposit,Furnished,50.0,Large,3032
2 BHK Apartment ,800,vile parle west,Mumbai,19.10355759,72.84113312,75000,INR,2.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Unfurnished,93.75,Medium,3033
1 BHK Apartment ,750,Andheri East,Mumbai,19.1086998,72.88961792,38000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,50.666666666666664,Medium,3034
1 BHK Apartment ,700,Worli,Mumbai,19.00169182,72.818573,80000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,114.28571428571429,Medium,3035
2 BHK Apartment ,650,Mulund East,Mumbai,19.16606522,72.96521759,30000,INR,2.0,0.0,Unknown,,Posted 19 days ago,No Deposit,Unfurnished,46.15384615384615,Medium,3036
1 RK Studio Apartment ,400,Bandra West,Mumbai,19.15246582,72.96372223,16000,INR,1.0,0.0,Unknown,,Posted 19 days ago,No Deposit,Unfurnished,40.0,Small,3037
